"","Version","Kmod","M1","M2","S1","S2","P","Model","Cat","sumM","sumS"
"1","Fwd",1,323.3333333,NA,15,NA,NA,"Base","Coex",323.3333333,15
"2","Fwd",1,0,NA,500,NA,NA,"Base","Extinct",0,500
"3","Fwd",2,327.6190476,NA,8.571428571,NA,NA,"Base","Coex",327.6190476,8.571428571
"4","Fwd",2,0,NA,500,NA,NA,"Base","Extinct",0,500
"5","Fwd",3,328.3333333,NA,7.5,NA,NA,"Base","Coex",328.3333333,7.5
"6","Fwd",3,0,NA,500,NA,NA,"Base","Extinct",0,500
"7","Fwd",4,328.627451,NA,7.058823529,NA,NA,"Base","Coex",328.627451,7.058823529
"8","Fwd",4,0,NA,500,NA,NA,"Base","Extinct",0,500
"9","Fwd",5,328.7878788,NA,6.818181818,NA,NA,"Base","Coex",328.7878788,6.818181818
"10","Fwd",5,0,NA,500,NA,NA,"Base","Extinct",0,500
"11","Fwd",6,328.8888889,NA,6.666666667,NA,NA,"Base","Coex",328.8888889,6.666666667
"12","Fwd",6,0,NA,500,NA,NA,"Base","Extinct",0,500
"13","Fwd",7,328.9583333,NA,6.5625,NA,NA,"Base","Coex",328.9583333,6.5625
"14","Fwd",7,0,NA,500,NA,NA,"Base","Extinct",0,500
"15","Fwd",8,329.009009,NA,6.486486486,NA,NA,"Base","Coex",329.009009,6.486486486
"16","Fwd",8,0,NA,500,NA,NA,"Base","Extinct",0,500
"17","Fwd",9,329.047619,NA,6.428571429,NA,NA,"Base","Coex",329.047619,6.428571429
"18","Fwd",9,0,NA,500,NA,NA,"Base","Extinct",0,500
"19","Fwd",10,329.0780142,NA,6.382978723,NA,NA,"Base","Coex",329.0780142,6.382978723
"20","Fwd",10,0,NA,500,NA,NA,"Base","Extinct",0,500
"21","Fwd",11,329.1025641,NA,6.346153846,NA,NA,"Base","Coex",329.1025641,6.346153846
"22","Fwd",11,0,NA,500,NA,NA,"Base","Extinct",0,500
"23","Fwd",12,329.122807,NA,6.315789474,NA,NA,"Base","Coex",329.122807,6.315789474
"24","Fwd",12,0,NA,500,NA,NA,"Base","Extinct",0,500
"25","Fwd",13,329.1397849,NA,6.290322581,NA,NA,"Base","Coex",329.1397849,6.290322581
"26","Fwd",13,0,NA,500,NA,NA,"Base","Extinct",0,500
"27","Fwd",14,329.1542289,NA,6.268656716,NA,NA,"Base","Coex",329.1542289,6.268656716
"28","Fwd",14,0,NA,500,NA,NA,"Base","Extinct",0,500
"29","Fwd",15,329.1666667,NA,6.25,NA,NA,"Base","Coex",329.1666667,6.25
"30","Fwd",15,0,NA,500,NA,NA,"Base","Extinct",0,500
"31","Fwd",16,329.1774892,NA,6.233766234,NA,NA,"Base","Coex",329.1774892,6.233766234
"32","Fwd",16,0,NA,500,NA,NA,"Base","Extinct",0,500
"33","Fwd",17,329.1869919,NA,6.219512195,NA,NA,"Base","Coex",329.1869919,6.219512195
"34","Fwd",17,0,NA,500,NA,NA,"Base","Extinct",0,500
"35","Fwd",18,329.1954023,NA,6.206896552,NA,NA,"Base","Coex",329.1954023,6.206896552
"36","Fwd",18,0,NA,500,NA,NA,"Base","Extinct",0,500
"37","Fwd",19,329.2028986,NA,6.195652174,NA,NA,"Base","Coex",329.2028986,6.195652174
"38","Fwd",19,0,NA,500,NA,NA,"Base","Extinct",0,500
"39","Fwd",20,329.209622,NA,6.18556701,NA,NA,"Base","Coex",329.209622,6.18556701
"40","Fwd",20,0,NA,500,NA,NA,"Base","Extinct",0,500
"41","Fwd",21,329.2156863,NA,6.176470588,NA,NA,"Base","Coex",329.2156863,6.176470588
"42","Fwd",21,0,NA,500,NA,NA,"Base","Extinct",0,500
"43","Fwd",22,329.2211838,NA,6.168224299,NA,NA,"Base","Coex",329.2211838,6.168224299
"44","Fwd",22,0,NA,500,NA,NA,"Base","Extinct",0,500
"45","Fwd",23,329.2261905,NA,6.160714286,NA,NA,"Base","Coex",329.2261905,6.160714286
"46","Fwd",23,0,NA,500,NA,NA,"Base","Extinct",0,500
"47","Fwd",24,329.2307692,NA,6.153846154,NA,NA,"Base","Coex",329.2307692,6.153846154
"48","Fwd",24,0,NA,500,NA,NA,"Base","Extinct",0,500
"49","Fwd",25,329.2349727,NA,6.147540984,NA,NA,"Base","Coex",329.2349727,6.147540984
"50","Fwd",25,0,NA,500,NA,NA,"Base","Extinct",0,500
"51","Fwd",26,329.2388451,NA,6.141732283,NA,NA,"Base","Coex",329.2388451,6.141732283
"52","Fwd",26,0,NA,500,NA,NA,"Base","Extinct",0,500
"53","Fwd",27,329.2424242,NA,6.136363636,NA,NA,"Base","Coex",329.2424242,6.136363636
"54","Fwd",27,0,NA,500,NA,NA,"Base","Extinct",0,500
"55","Fwd",28,329.2457421,NA,6.131386861,NA,NA,"Base","Coex",329.2457421,6.131386861
"56","Fwd",28,0,NA,500,NA,NA,"Base","Extinct",0,500
"57","Fwd",29,329.2488263,NA,6.126760563,NA,NA,"Base","Coex",329.2488263,6.126760563
"58","Fwd",29,0,NA,500,NA,NA,"Base","Extinct",0,500
"59","Fwd",30,329.2517007,NA,6.12244898,NA,NA,"Base","Coex",329.2517007,6.12244898
"60","Fwd",30,0,NA,500,NA,NA,"Base","Extinct",0,500
"61","Mix",1,329.3333333,NA,6,NA,NA,"Base","Coex",329.3333333,6
"62","Mix",1,0,NA,500,NA,NA,"Base","Extinct",0,500
"63","Mix",2,329.3333333,NA,6,NA,NA,"Base","Coex",329.3333333,6
"64","Mix",2,0,NA,500,NA,NA,"Base","Extinct",0,500
"65","Mix",3,329.3333333,NA,6,NA,NA,"Base","Coex",329.3333333,6
"66","Mix",3,0,NA,500,NA,NA,"Base","Extinct",0,500
"67","Mix",4,329.3333333,NA,6,NA,NA,"Base","Coex",329.3333333,6
"68","Mix",4,0,NA,500,NA,NA,"Base","Extinct",0,500
"69","Mix",5,329.3333333,NA,6,NA,NA,"Base","Coex",329.3333333,6
"70","Mix",5,0,NA,500,NA,NA,"Base","Extinct",0,500
"71","Mix",6,329.3333333,NA,6,NA,NA,"Base","Coex",329.3333333,6
"72","Mix",6,0,NA,500,NA,NA,"Base","Extinct",0,500
"73","Mix",7,329.3333333,NA,6,NA,NA,"Base","Coex",329.3333333,6
"74","Mix",7,0,NA,500,NA,NA,"Base","Extinct",0,500
"75","Mix",8,329.3333333,NA,6,NA,NA,"Base","Coex",329.3333333,6
"76","Mix",8,0,NA,500,NA,NA,"Base","Extinct",0,500
"77","Mix",9,329.3333333,NA,6,NA,NA,"Base","Coex",329.3333333,6
"78","Mix",9,0,NA,500,NA,NA,"Base","Extinct",0,500
"79","Mix",10,329.3333333,NA,6,NA,NA,"Base","Coex",329.3333333,6
"80","Mix",10,0,NA,500,NA,NA,"Base","Extinct",0,500
"81","Mix",11,329.3333333,NA,6,NA,NA,"Base","Coex",329.3333333,6
"82","Mix",11,0,NA,500,NA,NA,"Base","Extinct",0,500
"83","Mix",12,329.3333333,NA,6,NA,NA,"Base","Coex",329.3333333,6
"84","Mix",12,0,NA,500,NA,NA,"Base","Extinct",0,500
"85","Mix",13,329.3333333,NA,6,NA,NA,"Base","Coex",329.3333333,6
"86","Mix",13,0,NA,500,NA,NA,"Base","Extinct",0,500
"87","Mix",14,329.3333333,NA,6,NA,NA,"Base","Coex",329.3333333,6
"88","Mix",14,0,NA,500,NA,NA,"Base","Extinct",0,500
"89","Mix",15,329.3333333,NA,6,NA,NA,"Base","Coex",329.3333333,6
"90","Mix",15,0,NA,500,NA,NA,"Base","Extinct",0,500
"91","Mix",16,329.3333333,NA,6,NA,NA,"Base","Coex",329.3333333,6
"92","Mix",16,0,NA,500,NA,NA,"Base","Extinct",0,500
"93","Mix",17,329.3333333,NA,6,NA,NA,"Base","Coex",329.3333333,6
"94","Mix",17,0,NA,500,NA,NA,"Base","Extinct",0,500
"95","Mix",18,329.3333333,NA,6,NA,NA,"Base","Coex",329.3333333,6
"96","Mix",18,0,NA,500,NA,NA,"Base","Extinct",0,500
"97","Mix",19,329.3333333,NA,6,NA,NA,"Base","Coex",329.3333333,6
"98","Mix",19,0,NA,500,NA,NA,"Base","Extinct",0,500
"99","Mix",20,329.3333333,NA,6,NA,NA,"Base","Coex",329.3333333,6
"100","Mix",20,0,NA,500,NA,NA,"Base","Extinct",0,500
"101","Mix",21,329.3333333,NA,6,NA,NA,"Base","Coex",329.3333333,6
"102","Mix",21,0,NA,500,NA,NA,"Base","Extinct",0,500
"103","Mix",22,329.3333333,NA,6,NA,NA,"Base","Coex",329.3333333,6
"104","Mix",22,0,NA,500,NA,NA,"Base","Extinct",0,500
"105","Mix",23,329.3333333,NA,6,NA,NA,"Base","Coex",329.3333333,6
"106","Mix",23,0,NA,500,NA,NA,"Base","Extinct",0,500
"107","Mix",24,329.3333333,NA,6,NA,NA,"Base","Coex",329.3333333,6
"108","Mix",24,0,NA,500,NA,NA,"Base","Extinct",0,500
"109","Mix",25,329.3333333,NA,6,NA,NA,"Base","Coex",329.3333333,6
"110","Mix",25,0,NA,500,NA,NA,"Base","Extinct",0,500
"111","Mix",26,329.3333333,NA,6,NA,NA,"Base","Coex",329.3333333,6
"112","Mix",26,0,NA,500,NA,NA,"Base","Extinct",0,500
"113","Mix",27,329.3333333,NA,6,NA,NA,"Base","Coex",329.3333333,6
"114","Mix",27,0,NA,500,NA,NA,"Base","Extinct",0,500
"115","Mix",28,329.3333333,NA,6,NA,NA,"Base","Coex",329.3333333,6
"116","Mix",28,0,NA,500,NA,NA,"Base","Extinct",0,500
"117","Mix",29,329.3333333,NA,6,NA,NA,"Base","Coex",329.3333333,6
"118","Mix",29,0,NA,500,NA,NA,"Base","Extinct",0,500
"119","Mix",30,329.3333333,NA,6,NA,NA,"Base","Coex",329.3333333,6
"120","Mix",30,0,NA,500,NA,NA,"Base","Extinct",0,500
"121","Rev",1,235.2380952,NA,147.1428571,NA,NA,"Base","Coex",235.2380952,147.1428571
"122","Rev",1,0,NA,500,NA,NA,"Base","Extinct",0,500
"123","Rev",2,274.4444444,NA,88.33333333,NA,NA,"Base","Coex",274.4444444,88.33333333
"124","Rev",2,0,NA,500,NA,NA,"Base","Extinct",0,500
"125","Rev",3,290.5882353,NA,64.11764706,NA,NA,"Base","Coex",290.5882353,64.11764706
"126","Rev",3,0,NA,500,NA,NA,"Base","Extinct",0,500
"127","Rev",4,299.3939394,NA,50.90909091,NA,NA,"Base","Coex",299.3939394,50.90909091
"128","Rev",4,0,NA,500,NA,NA,"Base","Extinct",0,500
"129","Rev",5,304.9382716,NA,42.59259259,NA,NA,"Base","Coex",304.9382716,42.59259259
"130","Rev",5,0,NA,500,NA,NA,"Base","Extinct",0,500
"131","Rev",6,308.75,NA,36.875,NA,NA,"Base","Coex",308.75,36.875
"132","Rev",6,0,NA,500,NA,NA,"Base","Extinct",0,500
"133","Rev",7,311.5315315,NA,32.7027027,NA,NA,"Base","Coex",311.5315315,32.7027027
"134","Rev",7,0,NA,500,NA,NA,"Base","Extinct",0,500
"135","Rev",8,313.6507937,NA,29.52380952,NA,NA,"Base","Coex",313.6507937,29.52380952
"136","Rev",8,0,NA,500,NA,NA,"Base","Extinct",0,500
"137","Rev",9,315.3191489,NA,27.0212766,NA,NA,"Base","Coex",315.3191489,27.0212766
"138","Rev",9,0,NA,500,NA,NA,"Base","Extinct",0,500
"139","Rev",10,316.6666667,NA,25,NA,NA,"Base","Coex",316.6666667,25
"140","Rev",10,0,NA,500,NA,NA,"Base","Extinct",0,500
"141","Rev",11,317.7777778,NA,23.33333333,NA,NA,"Base","Coex",317.7777778,23.33333333
"142","Rev",11,0,NA,500,NA,NA,"Base","Extinct",0,500
"143","Rev",12,318.7096774,NA,21.93548387,NA,NA,"Base","Coex",318.7096774,21.93548387
"144","Rev",12,0,NA,500,NA,NA,"Base","Extinct",0,500
"145","Rev",13,319.5024876,NA,20.74626866,NA,NA,"Base","Coex",319.5024876,20.74626866
"146","Rev",13,0,NA,500,NA,NA,"Base","Extinct",0,500
"147","Rev",14,320.1851852,NA,19.72222222,NA,NA,"Base","Coex",320.1851852,19.72222222
"148","Rev",14,0,NA,500,NA,NA,"Base","Extinct",0,500
"149","Rev",15,320.7792208,NA,18.83116883,NA,NA,"Base","Coex",320.7792208,18.83116883
"150","Rev",15,0,NA,500,NA,NA,"Base","Extinct",0,500
"151","Rev",16,321.300813,NA,18.04878049,NA,NA,"Base","Coex",321.300813,18.04878049
"152","Rev",16,0,NA,500,NA,NA,"Base","Extinct",0,500
"153","Rev",17,321.7624521,NA,17.35632184,NA,NA,"Base","Coex",321.7624521,17.35632184
"154","Rev",17,0,NA,500,NA,NA,"Base","Extinct",0,500
"155","Rev",18,322.173913,NA,16.73913043,NA,NA,"Base","Coex",322.173913,16.73913043
"156","Rev",18,0,NA,500,NA,NA,"Base","Extinct",0,500
"157","Rev",19,322.5429553,NA,16.18556701,NA,NA,"Base","Coex",322.5429553,16.18556701
"158","Rev",19,0,NA,500,NA,NA,"Base","Extinct",0,500
"159","Rev",20,322.875817,NA,15.68627451,NA,NA,"Base","Coex",322.875817,15.68627451
"160","Rev",20,0,NA,500,NA,NA,"Base","Extinct",0,500
"161","Rev",21,323.1775701,NA,15.23364486,NA,NA,"Base","Coex",323.1775701,15.23364486
"162","Rev",21,0,NA,500,NA,NA,"Base","Extinct",0,500
"163","Rev",22,323.452381,NA,14.82142857,NA,NA,"Base","Coex",323.452381,14.82142857
"164","Rev",22,0,NA,500,NA,NA,"Base","Extinct",0,500
"165","Rev",23,323.7037037,NA,14.44444444,NA,NA,"Base","Coex",323.7037037,14.44444444
"166","Rev",23,0,NA,500,NA,NA,"Base","Extinct",0,500
"167","Rev",24,323.9344262,NA,14.09836066,NA,NA,"Base","Coex",323.9344262,14.09836066
"168","Rev",24,0,NA,500,NA,NA,"Base","Extinct",0,500
"169","Rev",25,324.1469816,NA,13.77952756,NA,NA,"Base","Coex",324.1469816,13.77952756
"170","Rev",25,0,NA,500,NA,NA,"Base","Extinct",0,500
"171","Rev",26,324.3434343,NA,13.48484848,NA,NA,"Base","Coex",324.3434343,13.48484848
"172","Rev",26,0,NA,500,NA,NA,"Base","Extinct",0,500
"173","Rev",27,324.5255474,NA,13.21167883,NA,NA,"Base","Coex",324.5255474,13.21167883
"174","Rev",27,0,NA,500,NA,NA,"Base","Extinct",0,500
"175","Rev",28,324.6948357,NA,12.95774648,NA,NA,"Base","Coex",324.6948357,12.95774648
"176","Rev",28,0,NA,500,NA,NA,"Base","Extinct",0,500
"177","Rev",29,324.8526077,NA,12.72108844,NA,NA,"Base","Coex",324.8526077,12.72108844
"178","Rev",29,0,NA,500,NA,NA,"Base","Extinct",0,500
"179","Rev",30,325,NA,12.5,NA,NA,"Base","Coex",325,12.5
"180","Rev",30,0,NA,500,NA,NA,"Base","Extinct",0,500
"181","Sub",1,66.66666667,NA,400,NA,NA,"Base","Coex",66.66666667,400
"182","Sub",2,66.66666667,NA,400,NA,NA,"Base","Coex",66.66666667,400
"183","Sub",3,66.66666667,NA,400,NA,NA,"Base","Coex",66.66666667,400
"184","Sub",4,66.66666667,NA,400,NA,NA,"Base","Coex",66.66666667,400
"185","Sub",5,66.66666667,NA,400,NA,NA,"Base","Coex",66.66666667,400
"186","Sub",6,66.66666667,NA,400,NA,NA,"Base","Coex",66.66666667,400
"187","Sub",7,66.66666667,NA,400,NA,NA,"Base","Coex",66.66666667,400
"188","Sub",8,66.66666667,NA,400,NA,NA,"Base","Coex",66.66666667,400
"189","Sub",9,66.66666667,NA,400,NA,NA,"Base","Coex",66.66666667,400
"190","Sub",10,66.66666667,NA,400,NA,NA,"Base","Coex",66.66666667,400
"191","Sub",11,66.66666667,NA,400,NA,NA,"Base","Coex",66.66666667,400
"192","Sub",12,66.66666667,NA,400,NA,NA,"Base","Coex",66.66666667,400
"193","Sub",13,66.66666667,NA,400,NA,NA,"Base","Coex",66.66666667,400
"194","Sub",14,66.66666667,NA,400,NA,NA,"Base","Coex",66.66666667,400
"195","Sub",15,66.66666667,NA,400,NA,NA,"Base","Coex",66.66666667,400
"196","Sub",16,66.66666667,NA,400,NA,NA,"Base","Coex",66.66666667,400
"197","Sub",17,66.66666667,NA,400,NA,NA,"Base","Coex",66.66666667,400
"198","Sub",18,66.66666667,NA,400,NA,NA,"Base","Coex",66.66666667,400
"199","Sub",19,66.66666667,NA,400,NA,NA,"Base","Coex",66.66666667,400
"200","Sub",20,66.66666667,NA,400,NA,NA,"Base","Coex",66.66666667,400
"201","Sub",21,66.66666667,NA,400,NA,NA,"Base","Coex",66.66666667,400
"202","Sub",22,66.66666667,NA,400,NA,NA,"Base","Coex",66.66666667,400
"203","Sub",23,66.66666667,NA,400,NA,NA,"Base","Coex",66.66666667,400
"204","Sub",24,66.66666667,NA,400,NA,NA,"Base","Coex",66.66666667,400
"205","Sub",25,66.66666667,NA,400,NA,NA,"Base","Coex",66.66666667,400
"206","Sub",26,66.66666667,NA,400,NA,NA,"Base","Coex",66.66666667,400
"207","Sub",27,66.66666667,NA,400,NA,NA,"Base","Coex",66.66666667,400
"208","Sub",28,66.66666667,NA,400,NA,NA,"Base","Coex",66.66666667,400
"209","Sub",29,66.66666667,NA,400,NA,NA,"Base","Coex",66.66666667,400
"210","Sub",30,66.66666667,NA,400,NA,NA,"Base","Coex",66.66666667,400
"211","Fwd",1,0,598.2457256,15.59117644,5.812243077,NA,"Comp","M2 wins",598.2457256,21.403419517
"212","Fwd",1,252.7638273,127.9291321,7.051649573,11.45930385,NA,"Comp","Coex",380.6929594,18.510953423
"213","Fwd",1,319.3980236,0,5.832854721,15.07010987,NA,"Comp","M1 wins",319.3980236,20.902964591
"214","Fwd",1,0,0,300,200,NA,"Comp","Extinct",0,500
"215","Fwd",2,0,601.5002424,13.51645169,5.283354388,NA,"Comp","M2 wins",601.5002424,18.799806078
"216","Fwd",2,271.9343934,95.35856829,5.102579406,10.70897586,NA,"Comp","Coex",367.29296169,15.811555266
"217","Fwd",2,321.5647508,0,4.503398425,13.14947536,NA,"Comp","M1 wins",321.5647508,17.652873785
"218","Fwd",2,0,0,300,200,NA,"Comp","Extinct",0,500
"219","Fwd",3,0,602.4132429,12.94062808,5.128777571,NA,"Comp","M2 wins",602.4132429,18.069405651
"220","Fwd",3,273.6402454,93.13587961,4.706200932,10.32472726,NA,"Comp","Coex",366.77612501,15.030928192
"221","Fwd",3,322.134661,0,4.185665669,12.61234287,NA,"Comp","M1 wins",322.134661,16.798008539
"222","Fwd",3,0,0,300,200,NA,"Comp","Extinct",0,500
"223","Fwd",4,0,602.8431827,12.67048148,5.054972368,NA,"Comp","M2 wins",602.8431827,17.725453848
"224","Fwd",4,274.0920163,92.74994616,4.533416204,10.12860237,NA,"Comp","Coex",366.84196246,14.662018574
"225","Fwd",4,322.3981813,0,4.043092757,12.3596353,NA,"Comp","M1 wins",322.3981813,16.402728057
"226","Fwd",4,0,0,300,200,NA,"Comp","Extinct",0,500
"227","Fwd",5,0,603.0932378,12.513669,5.011740739,NA,"Comp","M2 wins",603.0932378,17.525409739
"228","Fwd",5,274.2634916,92.6968016,4.436486099,10.01083518,NA,"Comp","Coex",366.9602932,14.447321279
"229","Fwd",5,322.5500907,0,3.962134391,12.21272954,NA,"Comp","M1 wins",322.5500907,16.174863931
"230","Fwd",5,0,0,300,200,NA,"Comp","Extinct",0,500
"231","Fwd",6,0,603.2567722,12.41123809,4.983344134,NA,"Comp","M2 wins",603.2567722,17.394582224
"232","Fwd",6,274.3415417,92.72597675,4.374417843,9.932488163,NA,"Comp","Coex",367.06751845,14.306906006
"233","Fwd",6,322.6489139,0,3.909946414,12.11668271,NA,"Comp","M1 wins",322.6489139,16.026629124
"234","Fwd",6,0,0,300,200,NA,"Comp","Extinct",0,500
"235","Fwd",7,0,603.3720683,12.33908071,4.963264621,NA,"Comp","M2 wins",603.3720683,17.302345331
"236","Fwd",7,274.3809743,92.775771,4.331261439,9.876660359,NA,"Comp","Coex",367.1567453,14.207921798
"237","Fwd",7,322.7183418,0,3.873506415,12.04898091,NA,"Comp","M1 wins",322.7183418,15.922487325
"238","Fwd",7,0,0,300,200,NA,"Comp","Extinct",0,500
"239","Fwd",8,0,603.4577265,12.2855039,4.948314882,NA,"Comp","M2 wins",603.4577265,17.233818782
"240","Fwd",8,274.4021346,92.82800471,4.299512891,9.834881374,NA,"Comp","Coex",367.23013931,14.134394265
"241","Fwd",8,322.7697928,0,3.846620818,11.99868996,NA,"Comp","M1 wins",322.7697928,15.845310778
"242","Fwd",8,0,0,300,200,NA,"Comp","Extinct",0,500
"243","Fwd",9,0,603.5238733,12.24414957,4.936751766,NA,"Comp","M2 wins",603.5238733,17.180901336
"244","Fwd",9,274.4138178,92.87706147,4.275175622,9.802448497,NA,"Comp","Coex",367.29087927,14.077624119
"245","Fwd",9,322.8094492,0,3.825967468,11.95985878,NA,"Comp","M1 wins",322.8094492,15.785826248
"246","Fwd",9,0,0,300,200,NA,"Comp","Extinct",0,500
"247","Fwd",10,0,603.5764936,12.21126352,4.927541563,NA,"Comp","M2 wins",603.5764936,17.138805083
"248","Fwd",10,274.4202545,92.92143567,4.255925147,9.77654459,NA,"Comp","Coex",367.34169017,14.032469737
"249","Fwd",10,322.8409497,0,3.80960443,11.92897102,NA,"Comp","M1 wins",322.8409497,15.73857545
"250","Fwd",10,0,0,300,200,NA,"Comp","Extinct",0,500
"251","Fwd",11,0,603.6193517,12.18448622,4.920032413,NA,"Comp","M2 wins",603.6193517,17.104518633
"252","Fwd",11,274.423647,92.96103999,4.240317241,9.755380223,NA,"Comp","Coex",367.38468699,13.995697464
"253","Fwd",11,322.8665759,0,3.796320652,11.90381546,NA,"Comp","M1 wins",322.8665759,15.700136112
"254","Fwd",11,0,0,300,200,NA,"Comp","Extinct",0,500
"255","Fwd",12,0,603.6549336,12.16226023,4.913792895,NA,"Comp","M2 wins",603.6549336,17.076053125
"256","Fwd",12,274.4252132,92.99626044,4.22740722,9.737764617,NA,"Comp","Coex",367.42147364,13.965171837
"257","Fwd",12,322.8878309,0,3.785321684,11.8829319,NA,"Comp","M1 wins",322.8878309,15.668253584
"258","Fwd",12,0,0,300,200,NA,"Comp","Extinct",0,500
"259","Fwd",13,0,603.6849473,12.14351607,4.908526106,NA,"Comp","M2 wins",603.6849473,17.052042176
"260","Fwd",13,274.4256589,93.02760723,4.216551124,9.7228748,NA,"Comp","Coex",367.45326613,13.939425924
"261","Fwd",13,322.9057453,0,3.776064727,11.86531729,NA,"Comp","M1 wins",322.9057453,15.641382017
"262","Fwd",13,0,0,300,200,NA,"Comp","Extinct",0,500
"263","Fwd",14,0,603.710605,12.12749502,4.904021023,NA,"Comp","M2 wins",603.710605,17.031516043
"264","Fwd",14,274.4254086,93.05558538,4.207294853,9.710123868,NA,"Comp","Coex",367.48099398,13.917418721
"265","Fwd",14,322.9210493,0,3.768166299,11.85025979,NA,"Comp","M1 wins",322.9210493,15.618426089
"266","Fwd",14,0,0,300,200,NA,"Comp","Extinct",0,500
"267","Fwd",15,0,603.7327908,12.11364383,4.900123546,NA,"Comp","M2 wins",603.7327908,17.013767376
"268","Fwd",15,274.4247258,93.08065039,4.199308998,9.699082045,NA,"Comp","Coex",367.50537619,13.898391043
"269","Fwd",15,322.9342746,0,3.761347784,11.83724028,NA,"Comp","M1 wins",322.9342746,15.598588064
"270","Fwd",15,0,0,300,200,NA,"Comp","Extinct",0,500
"271","Fwd",16,0,603.7521648,12.10154966,4.896718517,NA,"Comp","M2 wins",603.7521648,16.998268177
"272","Fwd",16,274.4237772,93.10319757,4.192348784,9.689427419,NA,"Comp","Coex",367.52697477,13.881776203
"273","Fwd",16,322.9458179,0,3.755401876,11.82587121,NA,"Comp","M1 wins",322.9458179,15.581273086
"274","Fwd",16,0,0,300,200,NA,"Comp","Extinct",0,500
"275","Fwd",17,0,603.7692297,12.09089812,4.893718151,NA,"Comp","M2 wins",603.7692297,16.984616271
"276","Fwd",17,274.4226707,93.12356421,4.18622853,9.68091412,NA,"Comp","Coex",367.54623491,13.86714265
"277","Fwd",17,322.9559809,0,3.75017114,11.81585747,NA,"Comp","M1 wins",322.9559809,15.56602861
"278","Fwd",17,0,0,300,200,NA,"Comp","Extinct",0,500
"279","Fwd",18,0,603.784375,12.08144562,4.891054356,NA,"Comp","M2 wins",603.784375,16.972499976
"280","Fwd",18,274.4214768,93.1420361,4.180804826,9.67335112,NA,"Comp","Coex",367.5635129,13.854155946
"281","Fwd",18,322.9649972,0,3.745533865,11.80697033,NA,"Comp","M1 wins",322.9649972,15.552504195
"282","Fwd",18,0,0,300,200,NA,"Comp","Extinct",0,500
"283","Fwd",19,0,603.7979075,12.07300048,4.888673506,NA,"Comp","M2 wins",603.7979075,16.961673986
"284","Fwd",19,274.4202421,93.158855,4.175965156,9.666587757,NA,"Comp","Coex",367.5790971,13.842552913
"285","Fwd",19,322.9730505,0,3.741394474,11.79902979,NA,"Comp","M1 wins",322.9730505,15.540424264
"286","Fwd",19,0,0,300,200,NA,"Comp","Extinct",0,500
"287","Fwd",20,0,603.8100717,12.06540983,4.886532794,NA,"Comp","M2 wins",603.8100717,16.951942624
"288","Fwd",20,274.4189972,93.17422565,4.171619997,9.660503613,NA,"Comp","Coex",367.59322285,13.83212361
"289","Fwd",20,322.9802872,0,3.73767687,11.79189226,NA,"Comp","M1 wins",322.9802872,15.52956913
"290","Fwd",20,0,0,300,200,NA,"Comp","Extinct",0,500
"291","Fwd",21,0,603.8210652,12.05855022,4.884597633,NA,"Comp","M2 wins",603.8210652,16.943147853
"292","Fwd",21,274.4177626,93.18832193,4.167697238,9.655001283,NA,"Comp","Coex",367.60608453,13.822698521
"293","Fwd",21,322.9868257,0,3.73431971,11.7854418,NA,"Comp","M1 wins",322.9868257,15.51976151
"294","Fwd",21,0,0,300,200,NA,"Comp","Extinct",0,500
"295","Fwd",22,0,603.8310492,12.05232088,4.882839773,NA,"Comp","M2 wins",603.8310492,16.935160653
"296","Fwd",22,274.4165514,93.20129206,4.164138137,9.650001138,NA,"Comp","Coex",367.61784346,13.814139275
"297","Fwd",22,322.9927622,0,3.731272997,11.77958375,NA,"Comp","M1 wins",322.9927622,15.510856747
"298","Fwd",22,0,0,300,200,NA,"Comp","Extinct",0,500
"299","Fwd",23,0,603.8401566,12.04663878,4.881235915,NA,"Comp","M2 wins",603.8401566,16.927874695
"300","Fwd",23,274.4153719,93.21326286,4.160894362,9.645437439,NA,"Comp","Coex",367.62863476,13.806331801
"301","Fwd",23,322.9981762,0,3.728495572,11.77424008,NA,"Comp","M1 wins",322.9981762,15.502735652
"302","Fwd",23,0,0,300,200,NA,"Comp","Extinct",0,500
"303","Fwd",24,0,603.8484981,12.04143484,4.879766671,NA,"Comp","M2 wins",603.8484981,16.921201511
"304","Fwd",24,274.4142294,93.22434334,4.157925784,9.641255443,NA,"Comp","Coex",367.63857274,13.799181227
"305","Fwd",24,323.0031339,0,3.725953244,11.7693459,NA,"Comp","M1 wins",323.0031339,15.495299144
"306","Fwd",24,0,0,300,200,NA,"Comp","Extinct",0,500
"307","Fwd",25,0,603.8561664,12.03665113,4.878415775,NA,"Comp","M2 wins",603.8561664,16.915066905
"308","Fwd",25,274.4131266,93.23462758,4.155198806,9.63740919,NA,"Comp","Coex",367.64775418,13.792607996
"309","Fwd",25,323.0076906,0,3.723617374,11.76484678,NA,"Comp","M1 wins",323.0076906,15.488464154
"310","Fwd",25,0,0,300,200,NA,"Comp","Extinct",0,500
"311","Fwd",26,0,603.8632397,12.03223873,4.877169482,NA,"Comp","M2 wins",603.8632397,16.909408212
"312","Fwd",26,274.4120649,93.24419713,4.152685086,9.633859816,NA,"Comp","Coex",367.65626203,13.786544902
"313","Fwd",26,323.011893,0,3.721463796,11.76069674,NA,"Comp","M1 wins",323.011893,15.482160536
